cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,cosine_similarity_expanding
25011,Grupo de Moda Soma S.A.,2021,2022,0.1891,12014,6068,regex_only,regex_only,0.1886
25011,Grupo de Moda Soma S.A.,2022,2023,0.0521,6068,1514,regex_only,regex_only,0.0439
25089,Pet Center Comercio e Participacoes SA,2019,2020,0.0481,6058,2420,font_heading,regex_only,0.0491
25089,Pet Center Comercio e Participacoes SA,2020,2021,0.1381,2420,9709,regex_only,font_heading,0.1394
25089,Pet Center Comercio e Participacoes SA,2021,2023,0.1296,9709,5413,font_heading,regex_only,0.1285
25089,Pet Center Comercio e Participacoes SA,2023,2024,0.1243,5413,8139,regex_only,font_heading,0.1233
25089,Pet Center Comercio e Participacoes SA,2024,2025,0.0444,8139,106,font_heading,font_heading,0.0444
25100,CURY S/A,2019,2020,0.9408,4120,4327,font_heading,font_heading,0.9423
25100,CURY S/A,2020,2021,0.0686,4327,1984,font_heading,regex_only,0.0705
25100,CURY S/A,2021,2022,0.07,1984,7435,regex_only,font_heading,0.0702
25100,CURY S/A,2022,2023,0.327,7435,44162,font_heading,font_heading,0.3289
25100,CURY S/A,2023,2024,0.1254,44162,940,font_heading,regex_only,0.1233
25186,Grupo Mateus SA,2019,2020,0.2668,5839,7265,font_heading,font_heading,0.2795
25186,Grupo Mateus SA,2020,2021,0.6303,7265,5076,font_heading,font_heading,0.635
25186,Grupo Mateus SA,2021,2023,0.4297,5076,10968,font_heading,font_heading,0.4301
25186,Grupo Mateus SA,2023,2025,0.8929,10968,12365,font_heading,font_heading,0.8929
25232,Meliuz S.A.,2019,2020,0.6149,10763,6411,regex_only,regex_only,0.6175
25232,Meliuz S.A.,2020,2021,0.7279,6411,5482,regex_only,regex_only,0.7327
25232,Meliuz S.A.,2021,2022,0.7729,5482,5858,regex_only,regex_only,0.7752
25232,Meliuz S.A.,2022,2023,0.8404,5858,5196,regex_only,regex_only,0.841
25291,BRAVA,2020,2021,0.0941,3069,3944,regex_only,font_heading,0.0991
25291,BRAVA,2021,2022,0.0483,3944,3720,font_heading,regex_only,0.0472
25291,BRAVA,2022,2023,0.0771,3720,775,regex_only,regex_only,0.0775
25291,BRAVA,2023,2024,0.0053,775,475,regex_only,font_heading,0.0053
25372,ASSAI,2019,2020,0.0148,93,8890,font_heading,regex_only,0.0154
25372,ASSAI,2020,2021,0.0251,8890,60,regex_only,font_heading,0.0257
25372,ASSAI,2021,2022,0.1225,60,368,font_heading,font_heading,0.1239
25372,ASSAI,2022,2023,0.0442,368,4153,font_heading,font_heading,0.0442
25372,ASSAI,2023,2024,0.7447,4153,6212,font_heading,font_heading,0.7443
25453,Intelbras SA Industria de Telecomunicacao Eletronica Brasileira,2019,2020,0.9126,4696,5772,font_heading,font_heading,0.9146
25453,Intelbras SA Industria de Telecomunicacao Eletronica Brasileira,2020,2021,0.9847,5772,5721,font_heading,font_heading,0.9846
25453,Intelbras SA Industria de Telecomunicacao Eletronica Brasileira,2021,2022,0.6798,5721,8829,font_heading,font_heading,0.6831
25453,Intelbras SA Industria de Telecomunicacao Eletronica Brasileira,2022,2024,0.8987,8829,7748,font_heading,font_heading,0.9009
25453,Intelbras SA Industria de Telecomunicacao Eletronica Brasileira,2024,2025,0.8409,7748,8758,font_heading,font_heading,0.8409
25585,CSNMINERACAO,2019,2020,0.5377,259,808,font_heading,font_heading,0.5572
25585,CSNMINERACAO,2020,2021,0.217,808,3901,font_heading,font_heading,0.2237
25585,CSNMINERACAO,2021,2022,0.423,3901,1047,font_heading,font_heading,0.4154
25585,CSNMINERACAO,2022,2023,0.4007,1047,3366,font_heading,font_heading,0.4032
25585,CSNMINERACAO,2023,2024,0.7479,3366,2724,font_heading,font_heading,0.7477
25712,GPS Participacoes e Empreendimentos SA,2020,2021,0.12,14013,8163,font_heading,regex_only,0.1145
25712,GPS Participacoes e Empreendimentos SA,2021,2022,0.2049,8163,2773,regex_only,font_heading,0.2012
25712,GPS Participacoes e Empreendimentos SA,2022,2023,0.1208,2773,6776,font_heading,font_heading,0.119
25712,GPS Participacoes e Empreendimentos SA,2023,2024,0.9823,6776,8006,font_heading,font_heading,0.9823
25712,GPS Participacoes e Empreendimentos SA,2024,2025,0.0579,8006,2067,font_heading,font_heading,0.0579
25780,PETRORECSA,2020,2021,0.7553,6858,7351,font_heading,font_heading,0.7552
25780,PETRORECSA,2021,2022,0.5658,7351,4742,font_heading,font_heading,0.5604
25780,PETRORECSA,2022,2023,0.1798,4742,1694,font_heading,regex_only,0.1804
25780,PETRORECSA,2023,2024,0.1167,1694,9797,regex_only,font_heading,0.1175
25844,Tegra Incorporadora SA,2020,2021,0.6656,2627,3587,font_heading,font_heading,0.6718
25844,Tegra Incorporadora SA,2021,2022,0.6695,3587,5426,font_heading,font_heading,0.674
25844,Tegra Incorporadora SA,2022,2023,0.9503,5426,5439,font_heading,font_heading,0.9503
25844,Tegra Incorporadora SA,2023,2025,0.0092,5439,3856,font_heading,regex_only,0.0092
25917,Raízen S.A.,2020,2021,0.186,4966,1964,font_heading,regex_only,0.1854
25917,Raízen S.A.,2021,2022,0.3415,1964,1483,regex_only,regex_only,0.3391
25917,Raízen S.A.,2022,2023,0.0285,1483,459,regex_only,regex_only,0.0284
25917,Raízen S.A.,2023,2024,0.3989,459,14625,regex_only,font_heading,0.3982
25984,Cia Brasileira de Aluminio,2020,2021,0.7615,10519,9824,font_heading,font_heading,0.7629
25984,Cia Brasileira de Aluminio,2021,2022,0.6978,9824,9280,font_heading,font_heading,0.6828
25984,Cia Brasileira de Aluminio,2022,2023,0.796,9280,12666,font_heading,font_heading,0.8014
25984,Cia Brasileira de Aluminio,2023,2024,0.7401,12666,15761,font_heading,font_heading,0.7399
25984,Cia Brasileira de Aluminio,2024,2025,0.7877,15761,11432,font_heading,font_heading,0.7877
26123,Oncoclinicas do Brasil Servicos Medicos SA,2020,2021,0.5319,8637,7064,font_heading,font_heading,0.5729
26123,Oncoclinicas do Brasil Servicos Medicos SA,2021,2022,0.8301,7064,10500,font_heading,font_heading,0.8272
26123,Oncoclinicas do Brasil Servicos Medicos SA,2022,2023,0.8436,10500,9276,font_heading,font_heading,0.8443
26123,Oncoclinicas do Brasil Servicos Medicos SA,2023,2024,0.5772,9276,10478,font_heading,font_heading,0.5751
26123,Oncoclinicas do Brasil Servicos Medicos SA,2024,2025,0.0844,10478,1709,font_heading,font_heading,0.0844
26441,Serena Energia SA,2023,2024,0.0527,4265,5641,regex_only,font_heading,0.0521
26441,Serena Energia SA,2024,2025,0.1093,5641,18431,font_heading,font_heading,0.1093
26620,AUREN,2021,2022,0.0904,14836,7412,regex_only,font_heading,0.0895
26620,AUREN,2022,2023,0.5179,7412,7899,font_heading,font_heading,0.5186
26620,AUREN,2023,2024,0.6485,7899,11325,font_heading,font_heading,0.6489
27111,XP Inc,2021,2022,0.9778,14321,17438,font_heading,font_heading,0.9783
27111,XP Inc,2022,2023,0.986,17438,17399,font_heading,font_heading,0.986
27111,XP Inc,2023,2024,0.9417,17399,13184,font_heading,font_heading,0.9411
27707,Automob Participações S.A.,2023,2024,0.7061,6435,9030,font_heading,font_heading,0.704
